Customer_ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Average_Order_Value,Purchase_Frequency_per_Year,CLV,CLV_Segment
52511.0,42,8,2134.79628057,4,5,5,14,High-Value,266.84953507125,14.673366834170857,11746.743352885176,High
52526.0,40,9,2425.13003861,4,5,5,14,High-Value,269.4588931788889,12.07720588235294,9762.931589257169,High
52573.0,80,5,1529.3274011,3,5,5,13,High-Value,305.86548022,12.67361111111111,11629.260445864582,High
52601.0,18,5,1578.1847484,5,5,5,15,High-Value,315.63694968,10.488505747126435,9931.679882172411,High
52613.0,73,7,2395.0511414,3,5,5,13,High-Value,342.15016305714283,8.780068728522338,9012.305841350517,High
52692.0,46,4,1458.5906732,4,4,5,13,High-Value,364.6476683,7.724867724867725,8450.565011396826,High
52706.0,63,6,1661.2801978000002,3,5,5,13,High-Value,276.8800329666667,16.466165413533833,13677.457267601503,High
52719.0,93,5,1937.7279901,3,5,5,13,High-Value,387.54559802000006,9.31122448979592,10825.572189589288,High
52734.0,52,4,1687.6209194,4,4,5,13,High-Value,421.90522985,7.564766839378238,9574.8440763886,High
52744.0,14,5,1783.48058985,5,5,5,15,High-Value,356.69611797,8.410138248847927,8999.590994865208,High
52814.0,17,8,2200.74684488,5,5,5,15,High-Value,275.09335561,11.68,9639.271180574402,High
52840.0,40,4,1314.4632589,4,4,5,13,High-Value,328.615814725,9.864864864864863,9725.251814158784,High
52885.0,49,9,2971.0964238,4,5,5,14,High-Value,330.12182486666666,12.933070866141732,12808.466866381888,High
52894.0,1,5,1135.3037946,5,5,4,14,High-Value,227.06075892,12.414965986394558,8456.854796510203,High
53002.0,90,7,1830.97089555,3,5,5,13,High-Value,261.56727079285713,11.720183486238533,9196.84922306078,High
53014.0,16,7,2774.5254951,5,5,5,15,High-Value,396.36078501428574,7.279202279202279,8655.57098898718,High
53021.0,46,6,1505.06899863,4,5,5,14,High-Value,250.844833105,11.288659793814432,8495.105945875515,High
53040.0,46,5,1049.69201127,4,5,4,13,High-Value,209.938402254,17.548076923076923,11052.045695583172,High
53051.0,62,5,1717.13366725,3,5,5,13,High-Value,343.42673345,9.972677595628417,10274.65227125,High
53054.0,87,7,2386.84900799,3,5,5,13,High-Value,340.9784297128572,19.067164179104477,19504.475102604854,High
53065.0,14,6,2083.5077179,5,5,5,15,High-Value,347.25128631666666,9.820627802690582,10230.676910764572,High
53081.0,7,4,1024.5154318,5,4,4,13,High-Value,256.12885795,14.6,11218.443978210002,High
53118.0,39,6,1742.84493415,4,5,5,14,High-Value,290.4741556916667,10.37914691943128,9044.621814664692,High
53126.0,6,5,2122.320939,5,5,5,15,High-Value,424.46418779999993,7.300000000000001,9295.76571282,High
53210.0,86,8,2529.7025935,3,5,5,13,High-Value,316.2128241875,10.46594982078853,9928.402651908604,High
53216.0,34,6,1900.78517946,4,5,5,14,High-Value,316.79752991000004,10.28169014084507,9771.642119759155,High
53255.0,24,10,3320.9573477,5,5,5,15,High-Value,332.09573477,11.624203821656051,11581.045527807324,High
53263.0,30,7,2421.51878675,4,5,5,14,High-Value,345.93125525,8.1629392971246,8471.447512751598,High
53266.0,58,6,2575.816697,3,5,5,13,High-Value,429.30278283333337,7.684210526315789,9896.558888473684,High
53305.0,58,5,1918.2310792,3,5,5,13,High-Value,383.64621584,14.147286821705428,16282.659160651165,High
53326.0,77,7,1651.91552364,3,5,5,13,High-Value,235.98793194857143,22.412280701754387,15867.083319173684,High
53385.0,97,6,1624.28210017,3,5,5,13,High-Value,270.71368336166665,22.577319587628864,18335.96803800154,High
53400.0,94,8,2507.0760699,3,5,5,13,High-Value,313.38450873749997,13.708920187793426,12888.489655119716,High
53404.0,11,9,2979.3806614,5,5,5,15,High-Value,331.04229571111114,9.605263157894736,9539.245100096492,High
53443.0,46,4,1403.4805148,4,4,5,13,High-Value,350.8701287,7.891891891891891,8307.087371383783,High
53453.0,93,5,1490.6307066,3,5,5,13,High-Value,298.12614132,9.455958549222798,8457.205304284973,High
53469.0,87,5,1717.4880784,3,5,5,13,High-Value,343.49761567999997,8.147321428571429,8395.75645467857,High
53519.0,97,6,1681.2297559,3,5,5,13,High-Value,280.20495931666665,10.37914691943128,8724.865320902843,High
53532.0,39,6,1693.84221076,4,5,5,14,High-Value,282.3070351266667,10.631067961165048,9003.675829039805,High
53647.0,29,8,1850.6860041,4,5,5,14,High-Value,231.3357505125,12.751091703056767,8849.350106941049,High
53653.0,44,5,1645.5689319,4,5,5,14,High-Value,329.11378638,9.125,9009.4899021525,High
53660.0,16,8,2645.9351691,5,5,5,15,High-Value,330.7418961375,8.902439024390244,8833.228689525915,High
53720.0,82,8,2102.7021848,3,5,5,13,High-Value,262.83777310000005,13.64485981308411,10759.153702598132,High
53724.0,28,4,1720.7822277,4,4,5,13,High-Value,430.195556925,7.411167512690355,9564.754006758883,High
53734.0,36,5,935.98732014,4,5,4,13,High-Value,187.197464028,15.336134453781511,8612.65643322101,High
53762.0,30,4,1374.5306308,4,4,5,13,High-Value,343.6326577,10.814814814814817,11148.970672044445,High
53763.0,3,6,1385.34056846,5,5,5,15,High-Value,230.89009474333335,15.208333333333334,10534.360572664587,High
53786.0,30,6,2361.4800095,4,5,5,14,High-Value,393.58000158333334,8.08118081180812,9541.773470119928,High
53839.0,1,10,2766.31650184,5,5,5,15,High-Value,276.631650184,12.762237762237762,10591.316676625174,High
53857.0,93,5,1703.051677,3,5,5,13,High-Value,340.6103354,10.61046511627907,10842.10224601744,High
53858.0,20,4,1311.4764532,5,4,5,14,High-Value,327.8691133,18.717948717948715,18411.111746846153,High
53901.0,36,5,1251.92502462,4,5,4,13,High-Value,250.385004924,18.81443298969072,14132.555690297935,High
53910.0,89,5,1589.71799499,3,5,5,13,High-Value,317.943598998,9.759358288770054,9308.77649472754,High
53953.0,33,6,2382.6007728,4,5,5,14,High-Value,397.1001288,10.478468899521532,12483.004048880384,High
53994.0,38,7,2205.2251442,4,5,5,14,High-Value,315.0321634571429,9.02826855123675,8532.584921904594,High
54009.0,52,4,1354.619443,4,4,5,13,High-Value,338.65486074999995,10.13888888888889,10300.752014479163,High
54013.0,67,6,1916.325198,3,5,5,13,High-Value,319.387533,9.563318777292578,9163.21437471616,High
54118.0,25,6,2191.3885854,4,5,5,14,High-Value,365.2314309,9.690265486725664,10617.568588553098,High
54159.0,2,8,2404.16823562,5,5,5,15,High-Value,300.5210294525,12.11618257261411,10923.502979269297,High
54165.0,53,4,1410.8525049,4,4,5,13,High-Value,352.713126225,11.317829457364342,11975.841029965117,High
54175.0,11,8,2319.6725684499997,5,5,5,15,High-Value,289.95907105624997,13.64485981308411,11869.352628283876,High
54189.0,54,8,1994.70397021,4,5,5,14,High-Value,249.33799627625,14.455445544554458,10812.875482078962,High
54190.0,39,7,2063.52887561,4,5,5,14,High-Value,294.7898393728571,10.261044176706829,9074.55469394759,High
54194.0,49,8,2427.119946,4,5,5,14,High-Value,303.38999325,9.449838187702266,8600.959031941748,High
54221.0,51,5,1622.9849098,4,5,5,14,High-Value,324.59698196,12.33108108108108,12007.895109668918,High
54233.0,51,5,1454.80410876,4,5,5,14,High-Value,290.960821752,12.943262411347517,11297.94680207234,High
54248.0,92,7,1854.86805627,3,5,5,13,High-Value,264.9811508957143,11.206140350877194,8908.247901823026,High
54250.0,15,10,2561.50810477,5,5,5,15,High-Value,256.15081047699994,11.370716510903426,8737.854749916352,High
54284.0,97,6,1703.72159785,3,5,5,13,High-Value,283.9535996416667,13.860759493670884,11807.43765598576,High
54291.0,4,4,1097.63349246,5,4,4,13,High-Value,274.408373115,16.043956043956044,13207.787629051649,High
54294.0,43,4,1427.0451488,4,4,5,13,High-Value,356.76128719999997,7.849462365591398,8401.152892129032,High
54438.0,42,9,2479.5620335,4,5,5,14,High-Value,275.50689261111114,12.683397683397684,10483.090450511583,High
54469.0,53,7,2711.3736991,4,5,5,14,High-Value,387.3390998714285,9.941634241245136,11552.350974764591,High
54471.0,2,4,1424.4530971,5,4,5,14,High-Value,356.11327427500004,10.977443609022556,11727.640160334588,High
54508.0,4,7,1925.01811942,5,5,5,15,High-Value,275.0025884885714,11.720183486238533,9669.242388829816,High
54565.0,42,4,1533.4837202,4,4,5,13,High-Value,383.37093005,9.733333333333334,11194.43115746,High
54578.0,95,6,2114.494201,3,5,5,13,High-Value,352.4157001666667,9.439655172413792,9980.04806075431,High
54596.0,68,10,2765.99531357,3,5,5,13,High-Value,276.599531357,15.40084388185654,12779.59860067152,High
54641.0,51,5,1757.6324253,4,5,5,14,High-Value,351.52648505999997,12.414965986394558,13092.568066010204,High
54645.0,84,5,2156.8329381,3,5,5,13,High-Value,431.36658762,10.027472527472527,12976.54981988736,High
54675.0,38,7,2112.0931234,4,5,5,14,High-Value,301.72758905714284,11.157205240174672,10099.309913200872,High
54760.0,31,5,1585.6356155,4,5,5,14,High-Value,317.12712309999995,15.208333333333334,14468.9249914375,High
54784.0,6,10,2728.229757,5,5,5,15,High-Value,272.8229757,12.248322147651008,10024.871086963089,High
54817.0,16,7,2615.8493484,5,5,5,15,High-Value,373.6927640571429,8.11111111111111,9093.190592057144,High
54846.0,4,5,1158.53822086,5,5,4,14,High-Value,231.707644172,15.208333333333334,10571.6612653475,High
54861.0,85,5,2079.4948005,3,5,5,13,High-Value,415.8989600999999,8.2579185520362,10303.37921514706,High
54864.0,44,6,1780.9306899,4,5,5,14,High-Value,296.82178165,9.605263157894736,8553.153971230262,High
54922.0,90,6,2063.6348229,3,5,5,13,High-Value,343.9391371499999,12.658959537572256,13061.734861708088,High
54947.0,8,4,1527.066959,5,4,5,14,High-Value,381.76673975,9.48051948051948,10858.041039642858,High
54982.0,57,6,1533.12807443,3,5,5,13,High-Value,255.52134573833337,12.303370786516854,9431.32158146545,High
54991.0,2,8,1952.10608116,5,5,5,15,High-Value,244.013260145,14.455445544554458,10581.961182525743,High
55028.0,65,7,2133.2131566,3,5,5,13,High-Value,304.7447366571428,9.223826714801444,8432.737929519855,High
55044.0,52,6,1899.4178051,4,5,5,14,High-Value,316.5696341833333,8.866396761133604,8420.495937589068,High
55055.0,10,9,2675.4293426,5,5,5,15,High-Value,297.2699269555556,9.718934911242604,8667.441213452665,High
55103.0,9,5,1197.33103261,5,5,4,14,High-Value,239.466206522,14.959016393442624,10746.536727114344,High
55111.0,2,5,1658.9630735,5,5,5,15,High-Value,331.7926147,8.488372093023255,8449.137513872092,High
55209.0,33,7,2045.20303791,4,5,5,14,High-Value,292.1718625585714,10.098814229249012,8851.768088978062,High
55211.0,40,9,2438.16016768,4,5,5,14,High-Value,270.9066852977778,10.665584415584416,8668.134362368834,High
55223.0,90,7,1796.30960479,3,5,5,13,High-Value,256.61565782714285,11.255506607929515,8665.017697114758,High
55232.0,14,4,1617.1405686,5,4,5,14,High-Value,404.28514215,7.643979057591624,9271.04147967016,High
55260.0,76,6,1861.3184204,3,5,5,13,High-Value,310.2197367333333,12.882352941176473,11989.08041375294,High
55289.0,41,7,2629.03881751,4,5,5,14,High-Value,375.57697393,8.72013651877133,9825.24745792986,High
55331.0,17,5,1036.06578802,5,5,4,14,High-Value,207.21315760400003,17.056074766355138,10602.729325999066,High
55360.0,16,8,2423.1237193,5,5,5,15,High-Value,302.8904649125,10.034364261168385,9117.9397685,High
55432.0,75,6,2074.7171988,3,5,5,13,High-Value,345.7861998,12.586206896551724,13056.40995796552,High
55480.0,7,5,1659.1053707,5,5,5,15,High-Value,331.82107414,9.263959390862944,9221.930867596446,High
55554.0,55,7,2189.33952578,4,5,5,14,High-Value,312.76278939714285,9.125,8561.881359746785,High
55561.0,71,6,1829.7947763,3,5,5,13,High-Value,304.96579605,9.279661016949152,8489.937627324152,High
55581.0,49,6,2570.43477886,4,5,5,14,High-Value,428.40579647666664,7.630662020905923,9807.059522131358,High
55608.0,90,7,1841.0026068,3,5,5,13,High-Value,263.0003724,11.883720930232558,9376.269090446513,High
55626.0,56,9,2508.6410367,3,5,5,13,High-Value,278.73789296666666,10.735294117647058,8976.999788191177,High
55693.0,36,8,2395.78945565,4,5,5,14,High-Value,299.47368195625,11.869918699186991,10664.184772100609,High
55725.0,19,5,1001.72302743,5,5,4,14,High-Value,200.344605486,17.892156862745097,10753.791323880883,High
55766.0,17,7,2728.2852356999997,5,5,5,15,High-Value,389.7550336714286,24.103773584905664,28183.701255580192,High
55771.0,5,5,1055.83277237,5,5,4,14,High-Value,211.16655447400004,20.27777777777778,12845.965397168336,High
55824.0,37,7,2830.9784065,4,5,5,14,High-Value,404.4254866428571,9.714828897338403,11786.773213374525,High
55833.0,2,6,2259.8082531,5,5,5,15,High-Value,376.63470885,10.09216589861751,11403.179894675111,High
55847.0,32,6,1365.54930162,4,5,5,14,High-Value,227.59155027,13.272727272727272,9062.281728932729,High
55875.0,32,7,2337.5430682,4,5,5,14,High-Value,333.9347240285714,10.098814229249012,10117.034227980235,High
55881.0,16,5,2043.6449891,5,5,5,15,High-Value,408.72899782,9.811827956989246,12031.135822927416,High
55882.0,50,4,1653.4482335,4,4,5,13,High-Value,413.362058375,13.51851851851852,16764.12792298611,High
55885.0,43,7,2305.5934913,4,5,5,14,High-Value,329.37049875714285,10.9656652360515,10835.299884006436,High
55896.0,75,5,1435.9313536,3,5,5,13,High-Value,287.18627072,9.70744680851064,8363.536341446808,High
55917.0,50,7,1657.50878048,4,5,5,14,High-Value,236.78696864,12.524509803921568,8896.922130517645,High
55933.0,9,5,1583.2666557,5,5,5,15,High-Value,316.65333114,12.762237762237762,12123.615300639858,High
55935.0,6,9,2975.0858264,5,5,5,15,High-Value,330.5650918222222,10.170278637770895,10085.817275256964,High
55938.0,43,9,2362.48313479,4,5,5,14,High-Value,262.4981260877778,10.95,8623.0634419835,High
55943.0,8,7,2358.69993139,5,5,5,15,High-Value,336.9571330557143,8.322475570032573,8412.952524013192,High
55977.0,85,9,2778.5406757299997,3,5,5,13,High-Value,308.72674174777774,12.83203125,11884.77359345449,High
55981.0,65,7,2297.0982136,3,5,5,13,High-Value,328.1568876571429,9.290909090909093,9146.627432334546,High
56023.0,81,6,1751.1892949,3,5,5,13,High-Value,291.86488248333336,9.605263157894736,8410.317008401316,High
56081.0,23,12,2583.46192282,5,5,5,15,High-Value,215.28849356833337,13.272727272727272,8572.396380266364,High
56096.0,36,4,1301.7706873,4,4,5,13,High-Value,325.44267182500005,10.8955223880597,10637.603750697765,High
56105.0,36,9,2873.9786577,4,5,5,14,High-Value,319.33096196666673,12.732558139534884,12197.700116982562,High
56139.0,48,5,1522.3462402,4,5,5,14,High-Value,304.46924803999997,9.263959390862944,8461.77224882741,High
56156.0,34,8,2257.31893813,4,5,5,14,High-Value,282.16486726625,10.656934306569342,9021.037362234852,High
56198.0,8,5,1811.9432526,5,5,5,15,High-Value,362.38865052,8.946078431372548,9725.871870573528,High
56254.0,50,7,2223.5822008,4,5,5,14,High-Value,317.6546001142857,9.941634241245136,9474.017548155642,High
56281.0,50,5,1610.65194946,4,5,5,14,High-Value,322.1303898919999,46.79487179487179,45222.150888684606,High
56302.0,5,11,2487.5136461800003,5,5,5,15,High-Value,226.1376041981818,13.75,9328.176173175,High
56336.0,87,8,2222.65306782,3,5,5,13,High-Value,277.83163347749996,11.361867704280156,9470.058790906223,High
56355.0,45,8,1613.86624532,4,5,5,14,High-Value,201.733280665,20.56338028169014,12444.95449736197,High
56370.0,61,7,2162.7901628,3,5,5,13,High-Value,308.9700232571428,9.98046875,9250.996985414062,High
56374.0,56,6,1964.767013,3,5,5,13,High-Value,327.4611688333334,14.407894736842104,14154.078152861845,High
56377.0,48,5,1776.2257091,4,5,5,14,High-Value,355.24514181999996,16.00877192982456,17061.115363723682,High
56389.0,10,8,1899.4231031,5,5,5,15,High-Value,237.4278878875,12.640692640692642,9003.758865344156,High
56415.0,39,6,2321.6064106,4,5,5,14,High-Value,386.93440176666667,7.738515901060071,8982.894062215548,High
56419.0,86,5,1486.98079788,3,5,5,13,High-Value,297.396159576,10.993975903614457,9808.698636618072,High
56435.0,84,5,1541.7674354,3,5,5,13,High-Value,308.35348708000004,10.61046511627907,9815.321754436049,High
56442.0,61,6,1840.7292471,3,5,5,13,High-Value,306.78820785,10.233644859813085,9418.68469894626,High
56469.0,90,11,1899.35990675,3,5,5,13,High-Value,172.6690824318182,16.25506072874494,8420.239262717612,High
56474.0,79,6,1812.917707,3,5,5,13,High-Value,302.1529511666667,9.163179916317992,8306.045561359833,High
56480.0,71,6,2100.8134856,3,5,5,13,High-Value,350.13558093333336,8.358778625954198,8780.117430274808,High
56507.0,54,6,1635.89333532,4,5,5,14,High-Value,272.64888922,10.735294117647058,8780.898049879412,High
56605.0,31,6,2029.7886325,4,5,5,14,High-Value,338.29810541666666,9.90950226244344,10057.097523020362,High
56652.0,4,6,1765.86441069,5,5,5,15,High-Value,294.310735115,12.658959537572256,11177.003061881793,High
56690.0,18,4,1000.6133632,5,4,4,13,High-Value,250.1533408,17.59036144578313,13200.863044626503,High
56754.0,24,4,1115.8930653,5,4,4,13,High-Value,278.973266325,10.977443609022556,9187.239898522555,High
56761.0,32,6,2278.1785098,4,5,5,14,High-Value,379.6964183,7.448979591836735,8485.052613030613,High
56772.0,72,5,1726.2203692,3,5,5,13,High-Value,345.24407383999994,8.11111111111111,8400.939130106664,High
56840.0,84,7,1738.30764048,3,5,5,13,High-Value,248.3296629257143,12.775,9517.234331628,High
56868.0,7,6,1923.19831266,5,5,5,15,High-Value,320.53305210999997,10.631067961165048,10222.825982343202,High
56875.0,9,7,2246.76255471,5,5,5,15,High-Value,320.9660792442857,12.96954314720812,12488.350240646954,High
56919.0,55,8,2435.72391205,4,5,5,14,High-Value,304.46548900625,12.11618257261411,11066.878355579876,High
56925.0,55,9,1947.07567407,4,5,5,14,High-Value,216.34174156333336,14.47136563876652,9392.281335271586,High
56929.0,43,5,1991.477083,4,5,5,14,High-Value,398.29541660000007,6.992337164750959,8355.047532126438,High
56941.0,79,6,1721.27710437,3,5,5,13,High-Value,286.879517395,13.602484472049689,11706.822542143787,High
56991.0,18,6,1934.0475025,5,5,5,15,High-Value,322.3412504166666,13.43558282208589,12992.527700843551,High
57003.0,25,4,1592.7607139,4,4,5,13,High-Value,398.190178475,9.012345679012345,10765.882603212962,High
57009.0,15,10,3603.1182695,5,5,5,15,High-Value,360.31182695,10.369318181818182,11208.563934950284,High
57094.0,50,6,1701.10106133,4,5,5,14,High-Value,283.516843555,16.59090909090909,14111.406531487495,High
57197.0,46,8,2721.9451653,4,5,5,14,High-Value,340.24314566249996,10.20979020979021,10421.43341259965,High
57255.0,4,4,1414.3559719,5,4,5,14,High-Value,353.588992975,10.354609929078013,10983.828292414892,High
57283.0,87,8,2607.4436686,3,5,5,13,High-Value,325.930458575,13.035714285714285,12746.209004986606,High
57299.0,5,5,2095.3686837,5,5,5,15,High-Value,419.07373674,6.588447653429603,8283.136132315885,High
57316.0,43,7,2042.5016653,4,5,5,14,High-Value,291.7859521857143,11.157205240174672,9766.547264207424,High
57321.0,80,7,2194.24700115,3,5,5,13,High-Value,313.46385730714286,10.91880341880342,10267.950710509616,High
57323.0,52,5,1484.0789362,4,5,5,14,High-Value,296.81578724,9.455958549222798,8420.03334268912,High
57326.0,6,9,2111.69955209,5,5,5,15,High-Value,234.63328356555556,12.683397683397684,8927.841735670077,High
57350.0,77,7,2218.7241886,3,5,5,13,High-Value,316.9605983714286,11.157205240174672,10609.183347235808,High
57450.0,88,8,2063.49013113,3,5,5,13,High-Value,257.93626639125,11.774193548387098,9110.974570916736,High
57528.0,26,9,2062.16571234,4,5,5,14,High-Value,229.1295235933333,20.79113924050633,14291.591487419617,High
57609.0,85,9,3362.13237582,3,5,5,13,High-Value,373.57026398,11.648936170212766,13055.08848057766,High
57661.0,8,7,1506.11931222,5,5,5,15,High-Value,215.15990174571428,13.170103092783505,8501.03426227268,High
57662.0,62,8,2082.28272714,3,5,5,13,High-Value,260.2853408925,11.06060606060606,8636.7408568875,High
57673.0,58,9,2474.99320327,3,5,5,13,High-Value,274.99924480777776,11.486013986013988,9475.93551601626,High
57711.0,18,5,2311.3234813,5,5,5,15,High-Value,462.26469626,6.912878787878788,9586.739439482955,High
57921.0,72,6,2281.18217445,3,5,5,13,High-Value,380.197029075,7.5,8554.4331541875,High
57941.0,22,9,3149.0842858,5,5,5,15,High-Value,349.8982539777778,9.864864864864863,10355.09697582883,High
57943.0,35,7,2128.23685116,4,5,5,14,High-Value,304.03383587999997,9.125,8322.926257215,High
57988.0,4,5,1457.01433355,5,5,5,15,High-Value,291.40286671,19.83695652173913,17341.63799170924,High
57989.0,17,4,1215.1129286,5,4,4,13,High-Value,303.77823215,9.931972789115646,9051.351406918368,High
57997.0,17,6,1753.5423022,5,5,5,15,High-Value,292.25705036666665,11.06060606060606,9697.620307621211,High
58057.0,16,6,1710.703723,5,5,5,15,High-Value,285.1172871666667,10.233644859813085,8753.367180771027,High
58076.0,9,4,1516.8092283,5,4,5,14,High-Value,379.202307075,11.587301587301589,13181.794484035716,High
58090.0,20,9,2577.27856846,5,5,5,15,High-Value,286.36428538444443,9.894578313253012,8500.361543565361,High
58199.0,69,6,1839.22427642,3,5,5,13,High-Value,306.5373794033333,9.125,8391.46076116625,High
58206.0,65,6,1660.95779271,3,5,5,13,High-Value,276.826298785,11.06060606060606,9185.599914229546,High
58228.0,55,4,1631.6804008,4,4,5,13,High-Value,407.9201002,6.886792452830189,8427.783202245284,High
58262.0,69,6,1774.4147974,3,5,5,13,High-Value,295.7357995666667,17.244094488188974,15299.088213803148,High
58272.0,17,9,2241.52766338,5,5,5,15,High-Value,249.05862926444445,11.288659793814434,8434.614403440206,High
58317.0,68,6,1886.0489004,3,5,5,13,High-Value,314.3414834,10.735294117647058,10123.644833029412,High
58348.0,80,5,1391.67135395,3,5,5,13,High-Value,278.33427079,12.33108108108108,10296.487382265204,High
58349.0,29,8,2587.86617301,4,5,5,14,High-Value,323.48327162625,9.29936305732484,9024.565157471176,High
58495.0,3,10,2524.3392147,5,5,5,15,High-Value,252.43392147,12.00657894736842,9092.603421370066,High
58500.0,11,3,1430.3120752,5,3,5,13,High-Value,476.7706917333333,6.84375,9788.698264649998,High
58508.0,82,5,1820.5378642,3,5,5,13,High-Value,364.10757284,7.668067226890757,8376.004039071428,High
58585.0,74,5,1308.8201663,3,5,5,13,High-Value,261.76403326,14.6,11465.264656788002,High
58607.0,67,5,1510.2376064,3,5,5,13,High-Value,302.04752128,9.170854271356784,8310.101402050252,High
58626.0,14,8,2015.15418581,5,5,5,15,High-Value,251.89427322625,11.102661596958177,8390.090621528327,High
58685.0,17,5,1535.3361625,5,5,5,15,High-Value,307.0672325,12.5,11515.02121875,High
58708.0,59,6,1615.769076,3,5,5,13,High-Value,269.294846,14.31372549019608,11563.837504705883,High
58710.0,20,8,2620.6244622,5,5,5,15,High-Value,327.57805777500005,8.46376811594203,8317.634162634784,High
58716.0,33,5,2024.3606043,4,5,5,14,High-Value,404.87212086,10.54913294797688,12813.149489644507,High
58757.0,63,6,1783.692969,3,5,5,13,High-Value,297.2821615,13.43558282208589,11982.477307085888,High
58759.0,45,5,941.1778847,4,5,4,13,High-Value,188.23557694,17.216981132075475,9722.545129683964,High
58761.0,5,8,2810.5677889,5,5,5,15,High-Value,351.3209736125,15.051546391752575,15863.77179817268,High
58774.0,49,5,1439.7265878,4,5,5,14,High-Value,287.94531756000003,9.759358288770054,8430.484564925135,High
58799.0,20,6,1725.41529257,5,5,5,15,High-Value,287.56921542833334,14.407894736842104,12429.800956343091,High
58800.0,44,5,1377.8117899,4,5,5,14,High-Value,275.56235798,16.89814814814815,13969.480647597224,High
58807.0,3,6,1954.141514,5,5,5,15,High-Value,325.6902523333334,9.201680672268909,8990.693100126053,High
58826.0,29,4,1369.912062,4,4,5,13,High-Value,342.4780155,16.7816091954023,17241.996642413797,High
58922.0,66,6,2025.56327754,3,5,5,13,High-Value,337.59387959,8.5546875,8664.030425415234,High
58923.0,12,7,1819.89067046,5,5,5,15,High-Value,259.98438149428574,14.854651162790695,11585.931884614536,High
58928.0,39,7,2176.0399243,4,5,5,14,High-Value,310.86284632857144,11.012931034482758,10270.533263398707,High
58942.0,34,4,1449.7154285,4,4,5,13,High-Value,362.428857125,27.03703703703704,29397.00730013889,High
58948.0,12,4,1548.2523619,5,4,5,14,High-Value,387.063090475,16.7816091954023,19486.624554948277,High
58954.0,66,5,1621.55009872,3,5,5,13,High-Value,324.310019744,8.859223300970873,8619.404650963104,High
59009.0,31,5,1985.3969214,4,5,5,14,High-Value,397.07938428000006,7.242063492063491,8627.022337035714,High
59022.0,22,7,2313.57859533,5,5,5,15,High-Value,330.5112279042857,8.75,8675.9197324875,High
59026.0,39,8,2337.35358987,4,5,5,14,High-Value,292.16919873375,14.747474747474747,12926.27364094773,High
59027.0,27,5,1619.7830238,4,5,5,14,High-Value,323.95660476,9.918478260869565,9639.46962533152,High
59061.0,77,5,1552.60952445,3,5,5,13,High-Value,310.52190489,10.61046511627907,9884.345519027616,High
59072.0,41,7,1822.06759637,4,5,5,14,High-Value,260.29537091000003,11.157205240174672,8712.506628930787,High
59087.0,49,5,1270.52810431,4,5,4,13,High-Value,254.10562086199997,10.92814371257485,8330.70822885898,High
59113.0,6,10,2858.5818268,5,5,5,15,High-Value,285.85818268,15.732758620689651,13492.013363560343,High
59202.0,13,6,1926.8867845,5,5,5,15,High-Value,321.14779741666666,12.372881355932202,11920.5707854661,High
59333.0,25,8,2332.02303001,4,5,5,14,High-Value,291.50287875124997,9.931972789115646,8685.595979118876,High
59372.0,40,8,2428.61161832,4,5,5,14,High-Value,303.57645229,15.208333333333336,13850.675635731255,High
59373.0,84,5,1969.6540619,3,5,5,13,High-Value,393.93081238,8.147321428571429,9628.442847234375,High
59374.0,63,6,2331.527372,3,5,5,13,High-Value,388.58789533333334,7.604166666666667,8864.661362291667,High
59382.0,32,7,2071.1048609,4,5,5,14,High-Value,295.87212298571427,9.428044280442805,8368.486430573801,High
59390.0,19,5,2083.9246359,5,5,5,15,High-Value,416.7849271799999,13.419117647058822,16778.65791404779,High
59398.0,50,4,1552.6070862,4,4,5,13,High-Value,388.15177155,9.54248366013072,11111.795813,High
59500.0,22,6,1949.72213762,5,5,5,15,High-Value,324.9536896033333,9.90950226244344,9660.387966940723,High
59566.0,77,8,3212.9090377,3,5,5,13,High-Value,401.6136297125,10.735294117647058,12934.321309858457,High
59620.0,12,4,1300.6699475,5,4,5,14,High-Value,325.16748687499995,14.6,14242.335925125,High
59651.0,49,5,1329.62660216,4,5,5,14,High-Value,265.925320432,14.03846153846154,11199.547148963078,High
59689.0,40,4,1368.98800264,4,4,5,13,High-Value,342.24700066,18.481012658227847,18975.213454313925,High
59694.0,11,9,2301.43186291,5,5,5,15,High-Value,255.7146514344444,11.097972972972974,8513.742871238006,High
59745.0,47,7,1607.7475711,4,5,5,14,High-Value,229.6782244428571,13.736559139784946,9464.96553954032,High
59783.0,18,6,1913.5445898,5,5,5,15,High-Value,318.9240983,10.233644859813085,9791.267877714952,High
59804.0,74,8,2308.6425764,3,5,5,13,High-Value,288.58032205000006,10.656934306569342,9226.144602766424,High
59810.0,45,9,2786.0200752,4,5,5,14,High-Value,309.5577861333333,11.288659793814434,10483.4776025567,High
59845.0,59,5,1550.1759247999998,3,5,5,13,High-Value,310.03518496000004,9.759358288770054,9077.2333564492,High
59867.0,59,10,2692.2433473399997,3,5,5,13,High-Value,269.22433473399997,13.419117647058822,10838.259063740072,High
59884.0,61,5,1819.0900102,3,5,5,13,High-Value,363.8180020399999,8.528037383177569,9307.960566210277,High
59894.0,77,5,1393.92891736,3,5,5,13,High-Value,278.785783472,14.2578125,11924.626285228123,High
